Temperature (K),U-isolated_Ce (eV),F-isolated_Ce (eV),S-isolated_Ce (eV/K),U-CFS_SOC_Ce (eV),F-CFS_SOC_Ce (eV),S-CFS_SOC_Ce (eV/K),U-SOC_Ce (eV),F-SOC_Ce (eV),S-SOC_Ce (eV/K)
1748.1481481481483,0,-0.397557497459243,0.00022741636507202462,0.06827542109346854,-0.2662237084079457,0.00019134484102835143,0.0481803796224958,-0.2983634333666135,0.00019823480827766847
1749.84984984985,0,-0.3979444922746809,0.00022741636507202462,0.06836191907069192,-0.26654936234110704,0.00019139429673953838,0.04825252513392125,-0.2987008049846017,0.00019827605788479168
1751.5515515515517,0,-0.3983314870901188,0.00022741636507202462,0.068448351487782,-0.2668751003603515,0.00019144366693124096,0.048324615722840955,-0.2990382467362936,0.00019831723602507453
1753.2532532532532,0,-0.39871848190555664,0.00022741636507202462,0.06853471830556276,-0.2672009223202728,0.00019149295174719373,0.04839665133477066,-0.2993757585001656,0.00019835834280622401
1754.954954954955,0,-0.39910547672099456,0.00022741636507202462,0.06862101948548795,-0.26752682807570916,0.00019154215133107232,0.04846863191594201,-0.29971334015487755,0.00019839937833604195
1756.6566566566567,0,-0.3994924715364324,0.00022741636507202462,0.06870725498963769,-0.2678528174817431,0.0001915912658264912,0.04854055741329864,-0.3000509915792726,0.0001984403427224222
1758.3583583583584,0,-0.3998794663518703,0.00022741636507202462,0.06879342478071518,-0.26817889039370174,0.00019164029537700254,0.048612427774492255,-0.30038871265237793,0.00019848123607334813
1760.06006006006,0,-0.4002664611673082,0.00022741636507202462,0.06887952882204322,-0.26850504666715624,0.00019168924012609353,0.04868424294787846,-0.300726503253404,0.0001985220584968897
1761.7617617617618,0,-0.4006534559827461,0.00022741636507202462,0.06896556707756113,-0.2688312861579219,0.0001917381002171861,0.04875600288251292,-0.30106436326174585,0.00019856281010120137
1763.4634634634635,0,-0.40104045079818396,0.00022741636507202462,0.06905153951182114,-0.269157608722058,0.00019178687579363406,0.04882770752814743,-0.3014022925569821,0.00019860349099451915
1765.1651651651653,0,-0.4014274456136218,0.00022741636507202462,0.06913744608998547,-0.2694840142158677,0.00019183556699872259,0.04889935683522593,-0.3017402910188761,0.00019864410128515815
1766.866866866867,0,-0.4018144404290598,0.00022741636507202462,0.06922328677782244,-0.26981050249589816,0.00019188417397566525,0.04897095075488062,-0.3020783585273753,0.0001986846410815102
1768.5685685685687,0,-0.40220143524449764,0.00022741636507202462,0.0693090615417038,-0.27013707341894,0.00019193269686760409,0.04904248923892805,-0.3024164949626117,0.00019872511049204107
1770.2702702702704,0,-0.4025884300599355,0.00022741636507202462,0.06939477034860128,-0.2704637268420271,0.0001919811358176068,0.04911397223986525,-0.30275470020490197,0.00019876550962528834
1771.971971971972,0,-0.40297542487537336,0.00022741636507202462,0.06948041316608305,-0.2707904626224371,0.00019202949096866563,0.049185399710865864,-0.3030929741347475,0.00019880583858985864
1773.6736736736736,0,-0.4033624196908112,0.00022741636507202462,0.06956598996231078,-0.2711172806176911,0.00019207776246369537,0.049256771605776316,-0.3034313166328347,0.00019884609749442543
1775.3753753753754,0,-0.4037494145062491,0.00022741636507202462,0.0696515007060365,-0.2714441806855527,0.0001921259504455332,0.04932808787911198,-0.3037697275800348,0.0001988862864477264
1777.077077077077,0,-0.404136409321687,0.00022741636507202462,0.06973694536659895,-0.27177116268402896,0.0001921740550569354,0.04939934848605334,-0.30410820685740414,0.0001989264055585614
1778.7787787787788,0,-0.40452340413712484,0.00022741636507202462,0.06982232391392088,-0.2720982264713697,0.00019222207644057696,0.04947055338244223,-0.30444675434618435,0.00019896645493578953
1780.4804804804805,0,-0.40491039895256276,0.00022741636507202462,0.06990763631850554,-0.2724253719060674,0.00019227001473905007,0.04954170252477807,-0.30478536992780225,0.00019900643468832727
1782.1821821821823,0,-0.4052973937680006,0.00022741636507202462,0.06999288255143353,-0.27275259884685715,0.00019231787009486208,0.04961279587021399,-0.3051240534838701,0.00019904634492514604
1783.883883883884,0,-0.40568438858343847,0.00022741636507202462,0.07007806258435989,-0.2730799071527164,0.00019236564265043447,0.049683833376553244,-0.30546280489618566,0.0001990861857552697
1785.5855855855857,0,-0.40607138339887644,0.00022741636507202462,0.0701631763895106,-0.27340729668286523,0.00019241333254810144,0.04975481500224543,-0.3058016240467323,0.00019912595728777255
1787.2872872872874,0,-0.4064583782143143,0.00022741636507202462,0.0702482239396797,-0.27373476729676516,0.00019246093993010837,0.04982574070638266,-0.3061405108176788,0.00019916565963177675
1788.9889889889891,0,-0.40684537302975216,0.00022741636507202462,0.07033320520822596,-0.2740623188541204,0.00019250846493861013,0.04989661044869605,-0.30647946509137997,0.0001992052928964503
1790.6906906906906,0,-0.40723236784519,0.00022741636507202462,0.07041812016907005,-0.2743899512148767,0.0001925559077156705,0.049967424189551905,-0.3068184867503763,0.0001992448571910047
1792.3923923923924,0,-0.40761936266062787,0.00022741636507202462,0.07050296879669113,-0.27471766423922145,0.00019260326840325965,0.05003818188994811,-0.3071575756773942,0.00019928435262469283
